"date";"Reel";"Simule"
182,25;295,17222224814714;291,5493345206008
182,375;297,5611115606673;298,0360502345047
182,5;299,1537034930716;301,7196733345044
182,625;299,8172843289651;301,058697132985
182,75;299,9499999305783;297,5230669001987
182,875;296,7500001347337;294,05304577483736
183,0;294,5500002750905;292,5838607918386
183,125;291,54999999518157;291,0644780633477
183,25;292,2499999505226;292,710153721617
183,375;296,7500001347337;298,4581445049439
183,5;301,4499993635759;301,9094025816349
183,625;303,65000016582826;302,1007779475111
183,75;300,5499998922992;298,5213847510377
183,875;296,1500001730128;295,47056350635756
184,0;292,44999993776287;292,634632466783
184,125;288,6499999445451;291,15815913121173
184,25;292,14999995690243;292,8058961856253
184,375;298,94999999437687;298,35354555751826
184,5;302,75000069455155;301,54737574114023
184,625;304,64999915942053;301,5629914673092
184,75;302,35000072007097;298,5526528682224
184,875;297,9500000581754;295,2475634764535
185,0;293,35000035164876;293,5278158662827
185,125;289,6500001163988;291,90565314138917
185,25;294,44999981016576;293,57254967676437
185,375;301,7499998157409;299,06901078757846
185,5;306,75000043935734;302,7715750272281
185,625;308,4499998595952;302,98218793215136
185,75;302,75000069455155;299,5074867160712
185,875;296,84999965704924;296,1345336919664
186,0;294,1500003006099;293,6773821852365
186,125;293,55000033888905;292,18374282747845
186,25;295,4499997463672;294,5164974208711
186,375;293,4499998739643;300,6120551607542
186,5;300,6500003572239;304,1465594678825
186,625;302,8500002168671;304,30688448842244
186,75;295,35000022405166;300,1947668528425
186,875;292,549999931383;296,4688587520274
187,0;292,14999995690243;290,11421352040884
187,125;291,74999998242185;289,2484627171465
187,25;294,44999981016576;290,9771603738666
187,375;298,64999954221184;296,6876365848958
187,5;302,24999931253706;299,82250017593685
187,625;303,9500006179933;299,8330677516729
187,75;300,5499998922992;296,6009259832161
187,875;298,1500000454157;293,4237158464398
188,0;292,64999992500316;294,1798201134806
188,125;290,5500000589801;292,4766625990363
188,25;293,55000033888905;294,1315359666143
188,375;298,84999952945213;299,20224698005006
188,5;302,05000026790594;302,38832740699274
188,625;301,65000029342536;302,2097012740562
188,75;299,85000040826276;298,73747055074114
188,875;296,24999969532837;296,38339107650773
189,0;293,249999886724;292,5287754815399
189,125;290,65000005260026;291,03368884164047
189,25;289,95000009725925;292,48201324739176
189,375;292,7499999186233;297,60287734575974
189,5;297,9500000581754;300,8517740740538
189,625;298,64999954221184;301,2342424134634
189,75;298,350000032656;298,39828978127315
189,875;293,9500003133696;295,0650540572343
190,0;290,65000005260026;290,32967595731014
190,125;289,04999991902565;288,9217267408095
190,25;289,6500001163988;289,7687301231158
190,375;294,0499998356852;295,20296432937505
190,5;297,8499995932507;298,95596586513227
190,625;299,85000040826276;299,59128796164737
190,75;298,94999999437687;297,0172234219544
190,875;292,7499999186233;293,61615099469043
191,0;289,75000011001896;290,00550563855677
191,125;289,04999991902565;288,60681913311464
191,25;289,6500001163988;289,43136262655247
191,375;292,9499999058636;295,2372944093907
191,5;297,55000008369484;299,2799040337754
191,625;300,5499998922992;299,94511581718785
191,75;300,1499999178186;297,26541840101174
191,875;296,7500001347337;293,47182914249026
192,0;293,15000036440847;291,9158194223141
192,125;289,8500001036391;290,2328597532188
192,25;293,35000035164876;290,9742659594409
192,375;298,1500000454157;295,87250572945396
192,5;300,5499998922992;299,7782395071665
192,625;300,4500003699836;301,1256702583067
192,75;298,94999999437687;298,49093012835675
192,875;295,04999977188663;294,7710725912975
193,0;293,9500003133696;291,8005401015962
193,125;291,150000020701;290,3616972875458
193,25;292,3499999441427;291,4521437918843
193,375;296,3500001602531;296,24201795519855
193,5;299,34999996885745;299,53777313496835
193,625;299,9499999305783;299,94069536235634
193,75;298,64999954221184;297,5021138656961
193,875;293,15000036440847;294,51828644417105
194,0;291,54999999518157;290,9229377941855
194,125;289,3500001355384;289,6067532440602
194,25;290,7500000462204;290,6495616428496
194,375;294,9500002495711;295,6488519255016
194,5;297,9500000581754;298,95810528341593
194,625;299,2500004465419;299,61966122582766
194,75;297,15000010921426;297,3959966104686
194,875;293,35000035164876;294,0626142131428
195,0;290,45000006536;290,3538084017192
195,125;288,7499999381652;289,063844616747
195,25;289,1500001482981;289,9189799471162
195,375;292,3499999441427;295,0867082470039
195,5;296,7500001347337;298,42384963614546
195,625;297,0499996442895;299,08082307195195
195,75;297,55000008369484;297,0206249679817
195,875;292,9499999058636;293,60233440694367
196,0;290,85000003984055;289,680320856307
196,125;287,25000003386305;288,4037108466676
196,25;290,65000005260026;288,8353110414583
196,375;294,9500002495711;293,7660808553655
196,5;299,4500004337822;297,23299849962035
196,625;301,7499998157409;298,1524584778675
196,75;300,4500003699836;296,48371122757334
196,875;294,7500002623308;293,07167545363023
197,0;293,04999989948374;291,6254673552605
197,125;287,8499999955839;289,9486831501781
197,25;290,0500000908794;290,81910646329214
197,375;297,55000008369484;295,9205434729036
197,5;301,5500007711098;299,6110675794793
197,625;303,0499992614982;300,47160801953
197,75;300,7499998795395;298,1502526847691
197,875;297,75000007093513;294,59961893789017
198,0;294,64999979740605;292,9637931570128
198,125;293,15000036440847;290,9827698100414
198,25;292,2499999505226;292,0117306572934
198,375;297,0499996442895;297,0775688349358
198,5;299,0500004593016;300,85709134529253
198,625;300,5499998922992;301,70857650144467
198,75;298,84999952945213;299,1527251668913
198,875;293,15000036440847;295,68388953705767
199,0;290,15000008449954;291,0213802640921
199,125;288,14999997644435;289,6418915785044
199,25;290,45000006536;290,6018858097227
199,375;296,7500001347337;295,7981727453656
199,5;300,4500003699836;299,11614097803465
199,625;303,1500006690321;299,57538239185
199,75;303,0499992614982;297,2887776579428
199,875;294,9500002495711;294,0971290963305
200,0;294,5500002750905;292,21425713879466
200,125;293,4499998739643;290,40218011245514
200,25;293,9500003133696;291,3247133444267
200,375;296,7500001347337;296,7870209567623
200,5;303,4499992359788;300,93256191294455
200,625;306,1499995350273;301,8117092151223
200,75;302,64999928701764;299,313338707679
200,875;299,14999998161716;295,34217758685435
201,0;297,0499996442895;294,6548094992821
201,125;295,75000019853223;292,5173153172951
201,25;294,84999978464634;293,5752905034578
201,375;298,24999956773127;298,22817998880345
201,5;302,1499997902215;302,0749164701533
201,625;303,4499992359788;302,88838916824767
201,75;302,94999973918266;299,92995712247955
201,875;298,7500000071366;296,8599010036318
202,0;295,4499997463672;294,56452812701286
202,125;293,35000035164876;292,6433509615575
202,25;295,4499997463672;293,372290987014
202,375;299,9499999305783;297,7528564854017
202,5;305,5500005159156;301,28957831648023
202,625;307,1500004138379;301,9033368913196
202,75;306,6500009170418;299,41435361722665
202,875;301,34999984126034;296,76046093583994
203,0;294,84999978464634;296,4687139173588
203,125;292,64999992500316;294,1272336698437
203,25;296,5500001474934;295,0294730041326
203,375;305,0499991339011;299,4204874864128
203,5;309,95000023520197;303,6043047166479
203,625;311,5500001331243;304,67292388202867
203,75;306,35000046487676;301,62390826576984
203,875;302,24999931253706;298,6179622422088
204,0;299,0500004593016;296,98355116564727
204,125;297,9500000581754;294,75699325413296
204,25;298,94999999437687;296,2516852836155
204,375;306,05000001271173;301,22501225989436
204,5;310,1499992798331;305,41267036719466
204,625;312,65000053425047;306,2803137790222
204,75;300,1499999178186;302,3998185791559
204,875;297,8499995932507;298,9860226899832
205,0;297,75000007093513;294,60027923736277
205,125;296,7500001347337;293,2930468942643
205,25;297,4499996187701;295,0632730473924
205,375;305,65000003823116;300,66216725326086
205,5;310,8499997064787;304,0732443863254
205,625;306,6500009170418;303,6454662549529
205,75;305,84999908286227;299,99813035332994
205,875;300,1499999178186;296,9083542452231
206,0;299,54999995609774;296,13227081878125
206,125;295,04999977188663;294,5947279655914
206,25;295,75000019853223;296,31855399845654
206,375;300,7499998795395;301,5868433374382
206,5;305,150000541435;305,31433067552615
206,625;299,0500004593016;305,3071307554766
206,75;294,44999981016576;301,26477992981194
206,875;292,9499999058636;298,3016819921326
207,0;290,7500000462204;290,4648338245439
207,125;291,74999998242185;289,7422182131469
207,25;291,54999999518157;291,58227888966684
207,375;295,04999977188663;297,2867762568502
207,5;291,3500000079413;300,14310233203344
207,625;290,9500000334607;299,28865282143
207,75;289,6500001163988;295,9392433637162
207,875;290,45000006536;293,557073977601
208,0;290,0500000908794;286,2604646240548
208,125;289,04999991902565;286,27654127739765
208,25;288,9499999254055;287,8886834054776
208,375;291,94999996966214;293,4853511484471
208,5;295,04999977188663;295,7733482743046
208,625;295,9500001857725;294,506690739373
208,75;295,15000023681137;292,0936163715908
208,875;289,04999991902565;290,11200000402397
209,0;285,6500000181146;287,1375841646409
209,125;284,9500000038605;286,8236995080685
209,25;286,64999995431606;288,34286731579056
209,375;294,1500003006099;293,9135459850306
209,5;297,0499996442895;296,64257581849307
209,625;300,3499999050589;295,8140390533397
209,75;299,9499999305783;293,43720468683625
209,875;293,6499998612046;290,72095895191575
210,0;289,1500001482981;290,1388966783117
210,125;287,6500000083436;289,2738251580947
210,25;290,0500000908794;290,92030533047114
210,375;290,3500000717398;296,41568112081274
210,5;293,9500003133696;299,8345007508987
210,625;296,1500001730128;299,8940085855771
210,75;294,64999979740605;296,5746099513348
210,875;291,4500000015614;293,0708849478552
211,0;290,0500000908794;287,4136643151531
211,125;288,6499999445451;286,95314234675203
211,25;288,7499999381652;288,4596093770085
211,375;291,74999998242185;293,9177752408209
211,5;295,55000021129194;296,89599399847555
211,625;297,35000009645455;296,7274062354295
211,75;296,24999969532837;294,03747517695996
211,875;291,54999999518157;291,0466855682712
212,0;286,84999994155635;289,16776332496187
212,125;284,34999998322655;288,4456006798019
212,25;287,1500000402429;289,26105181843695
212,375;293,9500003133696;294,4004280998862
212,5;296,64999966980895;297,4697977698965
212,625;295,8499997208478;298,00298897291674
212,75;296,1500001730128;295,5348111212647
212,875;290,85000003984055;292,4646663587159
213,0;290,2500000781197;288,086070935501
213,125;289,04999991902565;287,12221596343176
213,25;289,1500001482981;287,8092884460512
213,375;297,15000010921426;293,3382356941434
213,5;300,3499999050589;297,2729536817005
213,625;301,2500003189448;297,73079158040736
213,75;300,05000039550305;295,2063156730423
213,875;295,4499997463672;291,59665032739446
214,0;291,74999998242185;292,28771385300564
214,125;288,0499999828242;290,6021756535945
214,25;290,2500000781197;291,6642596636518
214,375;296,64999966980895;296,45492063645395
214,5;300,25000038274334;299,5447376941231
214,625;301,7499998157409;299,81986306801326
214,75;299,749999943338;297,38375140344357
214,875;293,8499998484449;294,3999469167593
215,0;289,4500001291585;290,54453786948864
215,125;289,3500001355384;289,04133244294053
215,25;290,15000008449954;289,8752242979572
215,375;298,64999954221184;295,68225445923247
215,5;303,2500001913477;299,7272574390938
215,625;305,9500004903962;300,18745877231436
215,75;303,65000016582826;297,81267962288393
215,875;297,8499995932507;293,7980656264886
216,0;292,64999992500316;293,4450032678155
216,125;291,150000020701;291,3171601961124
216,25;291,74999998242185;292,70769190231016
216,375;298,350000032656;298,25763632500934
216,5;302,64999928701764;302,7240235576568
216,625;303,7499996881438;303,53901507293335
216,75;301,8499993380565;300,18682059036183
216,875;298,24999956773127;296,26858968485703
217,0;295,8499997208478;293,08030355009316
217,125;293,15000036440847;291,0765367629506
217,25;293,4499998739643;292,0814084796173
217,375;296,84999965704924;297,4952461686837
217,5;300,05000039550305;301,66732147508975
217,625;303,34999971366324;302,30479635886644
217,75;302,35000072007097;299,4855426131597
217,875;298,350000032656;295,7907960537196
218,0;295,2499997591269;293,51106738148053
218,125;293,8499998484449;291,42566250680386
218,25;291,94999996966214;292,1350615097952
218,375;294,7500002623308;296,99547784862153
218,5;297,9500000581754;301,2469074481706
218,625;299,65000042102247;301,95112991049706
218,75;299,14999998161716;299,26629161080007
218,875;294,9500002495711;296,102912287732
219,0;291,4500000015614;291,2012889409949
219,125;288,7499999381652;289,4848913567582
219,25;290,9500000334607;289,81692877654865
219,375;297,9500000581754;294,640013996522
219,5;302,5499997647021;298,6515429808232
219,625;305,0499991339011;299,5855646066921
219,75;302,4500002423865;297,59036214903807
219,875;296,3500001602531;294,2396098849196
220,0;296,1500001730128;292,7052459548601
220,125;295,4499997463672;290,65662818585383
220,25;297,15000010921426;291,4903124655912
220,375;304,35000059247386;296,66702686060063
220,5;307,7499994329496;301,3198521315946
220,625;307,2499999361535;302,3965689988674
220,75;303,5500006435127;299,46941046105024
220,875;296,95000012197397;295,6280995455845
221,0;292,14999995690243;294,2654819093225
221,125;291,05000002708084;292,64929704917427
221,25;291,6499999888017;294,04608165228035
221,375;298,049999580491;299,2107178745599
221,5;298,84999952945213;302,8471216232035
221,625;299,85000040826276;302,98093763889227
221,75;298,94999999437687;299,62615140560735
221,875;293,9500003133696;296,35057607107564
222,0;290,9500000334607;290,23478401601096
222,125;289,4500001291585;289,12667221251104
222,25;291,25000001432113;290,10230809435046
222,375;291,3500000079413;295,5729433593025
222,5;287,3500000274832;299,47963713494903
222,625;288,0499999828242;300,14052956289237
222,75;289,55000012277867;297,5211074452775
222,875;288,2499999700645;293,7904450880136
223,0;288,14999997644435;284,5542108675285
223,125;287,6500000083436;284,23088926155265
223,25;287,6500000083436;285,2433744782489
223,375;292,3499999441427;289,9654162221887
223,5;294,7500002623308;293,0727339271368
223,625;296,44999968256866;292,7573637471045
223,75;292,84999991224345;291,427005113338
223,875;290,15000008449954;288,92475768784004
224,0;287,94999998920406;287,50844507363354
224,125;285,6500000181146;286,9920937680602
224,25;286,2499999798355;287,5834705561066
224,375;290,9500000334607;292,45059897081586
224,5;292,9000001447058;295,4019668038663
224,625;294,84999978464634;295,6550607125818
224,75;293,249999886724;293,8294849302179
224,875;287,8499999955839;290,8559304951784
225,0;285,94999999897504;285,143104929041
225,125;284,4499999768467;284,7341943932257
225,25;284,9500000038605;285,8818344040668
225,375;292,2499999505226;290,7192962754231
225,5;295,4499997463672;294,4458108458648
225,625;298,24999956773127;294,1735382402803
225,75;297,55000008369484;292,5294294668365
225,875;295,04999977188663;289,12844918355427
226,0;294,0499998356852;289,7557243624462
226,125;292,2499999505226;288,484104294402
226,25;292,14999995690243;289,16032197623207
226,375;294,1500003006099;294,4041160864354
226,5;295,75000019853223;297,9011137846359
226,625;296,44999968256866;298,7941329643396
226,75;294,64999979740605;296,4085584450124
226,875;291,4500000015614;292,9456789974293
227,0;287,25000003386305;289,0063691191269
227,125;284,7499999871637;288,4072379102617
227,25;286,2499999798355;289,42942836111325
227,375;293,4499998739643;294,0742400531484
227,5;297,55000008369484;296,6077479821011
227,625;299,9499999305783;296,71955926402944
227,75;298,7500000071366;294,4149443674804
227,875;292,2499999505226;291,9524209534072
228,0;288,14999997644435;289,7944020664406
228,125;285,8500000053549;288,49219086189134
228,25;288,7499999381652;289,16890790246674
228,375;298,44999955497155;294,1255043060359
228,5;304,35000059247386;298,0072312433972
228,625;303,65000016582826;298,9423573576102
228,75;302,64999928701764;296,5517632659746
228,875;295,55000021129194;292,949572017111
229,0;293,04999989948374;292,4805737608728
229,125;293,4499998739643;290,54801487200723
229,25;294,44999981016576;291,5812278881432
229,375;301,15000079662923;296,6665137287198
229,5;304,549999637105;300,61599698624497
229,625;303,9500006179933;300,977450990125
229,75;299,85000040826276;298,260477981264
229,875;295,35000022405166;294,73158553273936
230,0;291,94999996966214;292,3322691297358
230,125;289,75000011001896;290,929563879079
230,25;288,4499999573048;292,2781588115698
230,375;288,84999993178536;297,8368151115135
230,5;291,25000001432113;301,22503445166717
230,625;294,9500002495711;301,05004935130347
230,75;294,1500003006099;297,7681865210493
230,875;291,05000002708084;294,4779376231356
231,0;290,0500000908794;286,7881111869579
231,125;290,0500000908794;285,85013196816755
231,25;289,1500001482981;285,7706721763008
231,375;289,1500001482981;291,1113007220473
231,5;290,3500000717398;295,43242652543836
231,625;292,84999991224345;295,981816835964
231,75;292,2499999505226;294,28529103457424
231,875;285,94999999897504;290,85594907920984
232,0;283,7500000215057;285,13184202729565
232,125;281,7499999134505;284,4966224885058
232,25;282,6500000916841;284,78165964942536
232,375;291,6499999888017;289,8502944946382
232,5;294,7500002623308;293,5403823579959
232,625;297,55000008369484;293,8334000165166
232,75;294,9500002495711;292,35810514203615
232,875;288,6499999445451;289,0852214066338
233,0;285,6500000181146;285,75618670691154
233,125;282,8500000789244;285,0610290870554
233,25;284,34999998322655;285,32790066522534
233,375;292,9499999058636;290,93627557553117
233,5;297,0499996442895;295,8022655584808
233,625;300,05000039550305;296,40274095995636
233,75;298,049999580491;294,3796010705831
233,875;290,45000006536;289,706527467275
234,0;287,1500000402429;287,3098689471621
234,125;286,5499999606959;286,16480194151166
234,25;285,94999999897504;286,73211844578015
234,375;295,35000022405166;292,9473953687807
234,5;299,9499999305783;298,03086315357314
234,625;299,65000042102247;298,8786740977457
234,75;299,34999996885745;296,1225662366367
234,875;291,74999998242185;291,1290432010593
235,0;289,25000014191824;288,8321209287098
235,125;288,89999992859543;287,50920616322946
235,25;288,5499999509249;288,09070370366925
235,375;297,35000009645455;294,6317891225316
235,5;304,1499996626244;299,6724547403108
235,625;305,4499991083817;300,61929322908395
235,75;303,0499992614982;297,31686655765634
235,875;293,8499998484449;292,3474157821305
236,0;290,5500000589801;291,38115220762387
236,125;290,85000003984055;289,56285530047825
236,25;290,85000003984055;290,4551268366868
236,375;299,4500004337822;296,95038333069783
236,5;302,8000004557093;302,3272391097295
236,625;306,1499995350273;303,10329765467316
236,75;302,05000026790594;299,0819315780588
236,875;294,7500002623308;294,2995242243548
237,0;292,44999993776287;291,55053861435147
237,125;290,2500000781197;289,75494032210315
237,25;290,65000005260026;290,6170284021723
237,375;299,65000042102247;296,5773137038277
237,5;305,0499991339011;301,58995773842406
237,625;306,35000046487676;302,2113746245831
237,75;301,8499993380565;298,8443416395433
237,875;297,15000010921426;294,2873792989612
238,0;297,0499996442895;292,22138700560663
238,125;295,55000021129194;290,2751947978862
238,25;294,2499998229255;290,97612129152003
238,375;297,15000010921426;297,2627065351309
238,5;301,34999984126034;302,63077096521283
238,625;300,4500003699836;302,9748876970381
238,75;298,84999952945213;299,3263690512181
238,875;296,44999968256866;294,8770279734243
239,0;292,64999992500316;291,51300250943797
239,125;291,4500000015614;289,7492162140176
239,25;292,44999993776287;290,28534710339835
239,375;299,0500004593016;295,99768828892775
239,5;302,94999973918266;300,6723347263145
239,625;302,05000026790594;301,0590558003196
239,75;297,9500000581754;297,59492654495375
239,875;292,9499999058636;294,1388434469053
240,0;290,85000003984055;290,1515073044766
240,125;289,04999991902565;288,71790718202044
240,25;289,6500001163988;289,52618909749924
240,375;296,5500001474934;295,80274139041546
240,5;300,25000038274334;300,4253586237724
240,625;302,8500002168671;300,49414499141096
240,75;299,34999996885745;296,960322052697
240,875;296,0499997080881;293,0921727912989
241,0;292,64999992500316;291,12325148399304
241,125;290,0500000908794;289,49826493944323
241,25;290,3500000717398;290,07992248989456
241,375;297,8499995932507;295,6688438619578
241,5;303,2500001913477;300,3587245947384
241,625;303,65000016582826;300,9814277292561
241,75;301,2500003189448;297,58181855827667
241,875;297,15000010921426;293,7576050830969
242,0;293,4499998739643;292,2184589485092
242,125;292,84999991224345;290,4790343352538
242,25;293,55000033888905;290,92330357926744
242,375;300,25000038274334;296,7560987816618
242,5;306,8499999616729;301,4107124801086
242,625;306,8499999616729;302,0554074984619
242,75;303,1500006690321;298,2721114338897
242,875;296,95000012197397;294,59111336801675
243,0;293,35000035164876;293,4076894459089
243,125;290,0500000908794;291,66031346691466
243,25;291,25000001432113;292,4209720639116
243,375;292,9499999058636;298,1565560134363
243,5;294,7500002623308;302,72237408943795
243,625;293,4999996351221;303,08854593134504
243,75;292,2499999505226;299,08370000394757
243,875;290,65000005260026;295,4093684459552
244,0;289,95000009725925;286,61088770900324
244,125;284,9500000038605;285,83098469437687
244,25;284,85000001024036;286,3806930426067
244,375;291,25000001432113;291,911443918517
244,5;295,4499997463672;295,8571357759031
244,625;295,8499997208478;295,98905598035077
244,75;293,55000033888905;293,44006317866035
244,875;289,25000014191824;290,19059894287955
245,0;283,950000008746;286,49114985355396
245,125;281,24999994534977;285,6042449865754
245,25;283,05000006616467;285,5045190393469
245,375;291,54999999518157;291,3166453530953
245,5;296,44999968256866;295,6614895703778
245,625;298,44999955497155;295,7660967843602
245,75;294,9500002495711;293,4935964480299
245,875;288,5499999509249;290,0237850699502
246,0;285,6500000181146;285,44655985597416
246,125;284,4499999768467;284,37099140434964
246,25;284,4499999768467;284,69553383256385
246,375;293,04999989948374;291,3807029223537
246,5;299,4500004337822;297,0488932256922
246,625;302,1499997902215;297,2674224206598
246,75;298,350000032656;294,1689441720356
246,875;294,0499998356852;289,2984073074517
247,0;291,25000001432113;288,9590523581061
247,125;285,75000001173476;287,3596431604048
247,25;285,34999999306933;287,7602652930748
247,375;288,34999996368464;294,0230715772222
247,5;291,3500000079413;299,25816195710007
247,625;291,94999996966214;300,35392117451227
247,75;290,65000005260026;296,940712755618
247,875;287,1500000402429;292,2213994413609
248,0;287,6500000083436;283,53757468674615
248,125;284,7499999871637;282,4980910902756
248,25;281,9499999006908;282,43090720539493
248,375;289,1500001482981;288,3722888085183
248,5;291,849999976042;294,4834166539795
248,625;293,55000033888905;294,4361472293462
248,75;290,9500000334607;292,00414883347065
248,875;287,25000003386305;288,08659867943965
249,0;281,84999990707064;284,72813936058185
249,125;283,3500000470251;283,58252479715696
249,25;284,85000001024036;283,11865808608366
249,375;291,25000001432113;288,90709197271576
249,5;293,04999989948374;294,9350160380549
249,625;292,64999992500316;295,4643419285319
249,75;291,74999998242185;292,8374709422617
249,875;286,5499999606959;288,8527520682595
250,0;284,64999999354353;284,2452542937086
250,125;283,5500000342654;283,22601956354805
250,25;282,2500001172035;283,1290896796825
250,375;286,84999994155635;288,9763916806878
250,5;288,84999993178536;294,4488870210791
250,625;290,15000008449954;294,466299576678
250,75;288,84999993178536;292,2298355736429
250,875;283,85000001512583;288,0443326875415
251,0;281,5499999262102;281,63293300001885
251,125;279,84999979901545;280,7825939356347
251,25;279,9499997926356;281,036655055351
251,375;287,75000000196377;286,60841553790544
251,5;291,25000001432113;292,59248787596687
251,625;291,6499999888017;292,2475134681011
251,75;289,75000011001896;289,95204327927087
251,875;287,6500000083436;286,2443263937999
252,0;285,2499999994492;283,8804485530304
252,125;283,05000006616467;282,6870416504745
252,25;280,75000021290134;282,3638736712046
252,375;287,25000003386305;288,2431587187302
252,5;293,35000035164876;294,4683038369554
252,625;295,2499997591269;294,5117696863999
252,75;292,549999931383;291,8568566614664
252,875;286,9500000530026;288,0266169589652
253,0;282,9500000725445;284,8908623742
253,125;282,8500000789244;283,62317117358197
253,25;286,64999995431606;283,05275101763016
253,375;290,45000006536;288,63940714449967
253,5;294,64999979740605;294,7019169178775
253,625;296,3500001602531;295,6194583880921
253,75;292,9499999058636;293,0377806683547
253,875;287,25000003386305;288,6268095528931
254,0;283,7500000215057;285,3884013001577
254,125;283,7500000215057;284,37099993076123
254,25;282,2500001172035;284,3613759133831
254,375;293,249999886724;290,08343366617964
254,5;297,6499996060104;295,32853435741595
254,625;300,3499999050589;295,4888579116309
254,75;296,0499997080881;292,92067154960404
254,875;290,3500000717398;288,66411452383494
255,0;286,9500000530026;287,38653584196743
255,125;284,2499999896064;285,72524994660404
255,25;285,75000001173476;285,930445394046
255,375;294,7500002623308;292,32567677131914
255,5;299,1000002204594;297,8767738371141
255,625;303,4499992359788;298,1494254331279
255,75;299,65000042102247;294,9464831146795
255,875;293,9500003133696;290,27739406310565
256,0;290,65000005260026;289,7613845280582
256,125;288,0499999828242;287,82471901058193
256,25;286,5499999606959;288,15968057871294
256,375;295,4499997463672;294,57745067696493
256,5;300,8500003444642;299,9363776560054
256,625;302,64999928701764;300,8624497219778
256,75;299,0500004593016;297,05447061049915
256,875;295,6499997336075;292,17362536338715
257,0;292,9499999058636;290,3642097437529
257,125;291,25000001432113;288,30568478888597
257,25;289,55000012277867;288,26383198830575
257,375;297,55000008369484;294,27075431334646
257,5;303,8499992104594;299,67170193391274
257,625;305,34999958606613;300,551398053477
257,75;300,7499998795395;297,1885754392899
257,875;296,59999990865117;292,6628900520889
258,0;292,44999993776287;291,8932919764564
258,125;290,85000003984055;289,566115176596
258,25;291,05000002708084;289,7027818101523
258,375;298,5500000198963;295,6199285430295
258,5;301,7499998157409;301,0600576819392
258,625;304,94999961158555;301,9368268618002
258,75;300,8500003444642;298,2528160635556
258,875;297,0499996442895;293,90387510271745
259,0;291,74999998242185;291,77172625351295
259,125;288,34999996368464;289,5383922311103
259,25;286,64999995431606;289,70194427137346
259,375;295,2499997591269;295,31214814509445
259,5;300,4500003699836;300,70638475917644
259,625;301,8499993380565;301,586566651046
259,75;297,55000008369484;298,1495732928441
259,875;292,64999992500316;293,966745806113
260,0;290,5500000589801;288,6451680449015
260,125;288,0499999828242;287,06667213918894
260,25;287,3500000274832;287,0529079760222
260,375;290,2500000781197;293,31847478785284
260,5;293,75000032612934;298,6987322241488
260,625;296,84999965704924;299,57275179348864
260,75;293,55000033888905;296,2688922513797
260,875;290,5500000589801;291,7040349443889
261,0;287,5500000147235;286,42731493547086
261,125;285,75000001173476;285,0900109539557
261,25;282,75000008530424;284,6551709191321
261,375;288,4499999573048;290,7243632635388
261,5;293,15000036440847;296,093121232567
261,625;295,9500001857725;296,7381619369757
261,75;290,9500000334607;293,8742324600541
261,875;285,75000001173476;289,7638403150684
262,0;283,1500000597848;283,36188941976593
262,125;281,3499999389699;282,38474614125636
262,25;280,1499997798759;281,963050849594
262,375;290,9500000334607;288,0749222512262
262,5;297,2499996315298;294,355950385324
262,625;300,94999986677976;294,52792246841625
262,75;298,24999956773127;291,9111116698284
262,875;293,249999886724;287,3873222450535
263,0;289,6500001163988;288,21360260588244
263,125;290,0500000908794;286,4822098166559
263,25;289,4500001291585;285,8806481738199
263,375;296,0499997080881;291,7359923713081
263,5;300,25000038274334;298,0548286360734
263,625;300,1499999178186;299,69520701465285
263,75;296,24999969532837;296,4768959416823
263,875;292,3499999441427;291,22502377626324
264,0;292,44999993776287;288,5313709786197
264,125;291,150000020701;286,9558734582622
264,25;291,6499999888017;286,9621320240099
264,375;295,6499997336075;292,88341312718944
264,5;295,35000022405166;298,00985490219847
264,625;289,75000011001896;298,8836408946602
264,75;288,2499999700645;295,3852682394167
264,875;287,6500000083436;291,14730267058457
265,0;286,0499999925952;285,05996404726864
265,125;285,15000000030597;284,3803933947909
265,25;283,950000008746;284,6976452736992
265,375;288,84999993178536;289,94153917983397
265,5;292,64999992500316;294,2778526365926
265,625;292,7499999186233;293,7476639366153
265,75;290,0500000908794;290,9138033847329
265,875;287,3500000274832;288,03453235679956
266,0;285,4500000014178;285,16920434228825
266,125;285,94999999897504;284,1420716115149
266,25;285,15000000030597;283,4722341847686
266,375;287,25000003386305;288,89976339002936
266,5;292,7499999186233;293,8128927695251
266,625;294,0499998356852;293,7557600738164
266,75;292,14999995690243;291,2227553038558
266,875;289,8500001036391;287,93804599574264
267,0;289,4500001291585;286,54717967680614
267,125;288,9499999254055;285,50031060744385
267,25;287,6500000083436;284,9796849606582
267,375;290,45000006536;289,4553063799596
267,5;292,9499999058636;293,35568956015277
267,625;291,54999999518157;293,9275963674847
267,75;291,05000002708084;291,8081286414181
267,875;290,85000003984055;288,6423745532299
268,0;290,3500000717398;286,9972950953883
268,125;290,7500000462204;286,0301495179336
268,25;290,65000005260026;285,5703786302372
268,375;293,04999989948374;289,65583535492624
268,5;295,9500001857725;292,82727238745827
268,625;295,35000022405166;292,9141844150571
268,75;292,7499999186233;290,6838519217219
268,875;287,25000003386305;288,76544995036295
269,0;286,44999996707577;287,49563967749907
269,125;286,9500000530026;286,76368123375016
269,25;286,7499999479362;286,8875457373964
269,375;292,84999991224345;291,05020232445366
269,5;293,8499998484449;293,8296146070534
269,625;295,35000022405166;293,8264936447536
269,75;291,4500000015614;291,12871764860733
269,875;290,45000006536;289,09756135406417
